,Restaurant,Food_Name,Nutrients,Calories
49,Taco Bell,Beefy 5-Layer Burrito,"[{'value': 18, 'attr_id': 203}, {'value': 18, 'attr_id': 204}, {'value': 63, 'attr_id': 205}, {'value': 490, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 9, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 1250, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",490
50,Taco Bell,Cheesy Bean & Rice Burrito,"[{'value': 10, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 56, 'attr_id': 205}, {'value': 410, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 880, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",410
51,Taco Bell,Fresco Burrito Supreme - Steak,"[{'value': 16, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 48, 'attr_id': 205}, {'value': 330, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1050, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 4.8, 'attr_id': 401}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",330
52,Chipotle,Burrito,"[{'value': 8, 'attr_id': 203}, {'value': 9, 'attr_id': 204}, {'value': 50, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 600, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0.5, 'attr_id': 606}]",320
53,Chick-fil-A,Hash Brown Scramble Burrito,"[{'value': 35, 'attr_id': 203}, {'value': 38, 'attr_id': 204}, {'value': 50, 'attr_id': 205}, {'value': 680, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 455, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1680, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 12, 'attr_id': 401}, {'value': 370, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",680
54,Rosa's Cafe,Beef Burrito,"[{'value': 18, 'attr_id': 203}, {'value': 10, 'attr_id': 204}, {'value': 34, 'attr_id': 205}, {'value': 300, 'attr_id': 208}, {'value': 3, 'attr_id': 291}, {'value': 680, 'attr_id': 307}, {'value': 45, 'attr_id': 601}]",300
55,Rosa's Cafe,Kids Meal Burrito,"[{'value': 15, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 69, 'attr_id': 205}, {'value': 480, 'attr_id': 208}, {'value': 7, 'attr_id': 291}, {'value': 1150, 'attr_id': 307}, {'value': 35, 'attr_id': 601}]",480
56,Rosa's Cafe,Bean and Cheese Burrito,"[{'value': 12, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 43, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 6, 'attr_id': 291}, {'value': 650, 'attr_id': 307}, {'value': 35, 'attr_id': 601}]",320
57,Rosa's Cafe,Bean and Cheese Burrito with Taco Meat,"[{'value': 14, 'attr_id': 203}, {'value': 9, 'attr_id': 204}, {'value': 40, 'attr_id': 205}, {'value': 290, 'attr_id': 208}, {'value': 5, 'attr_id': 291}, {'value': 640, 'attr_id': 307}, {'value': 35, 'attr_id': 601}]",290
58,Carl's Jr,Bacon & Egg Burrito,"[{'value': 29, 'attr_id': 203}, {'value': 35, 'attr_id': 204}, {'value': 32, 'attr_id': 205}, {'value': 570, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 1000, 'attr_id': 307}, {'value': 360, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",570
59,Carl's Jr,Bean & Cheese Burrito,"[{'value': 30, 'attr_id': 203}, {'value': 25, 'attr_id': 204}, {'value': 76, 'attr_id': 205}, {'value': 660, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 1040, 'attr_id': 307}, {'value': 50, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",660
60,Carl's Jr,Steak & Egg Burrito,"[{'value': 35, 'attr_id': 203}, {'value': 36, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 630, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1570, 'attr_id': 307}, {'value': 390, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 14, 'attr_id': 606}]",630
61,Carl's Jr,Loaded Breakfast Burrito,"[{'value': 33, 'attr_id': 203}, {'value': 48, 'attr_id': 204}, {'value': 46, 'attr_id': 205}, {'value': 760, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1330, 'attr_id': 307}, {'value': 370, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 16, 'attr_id': 606}]",760
62,Carl's Jr,Big Country Breakfast Burrito,"[{'value': 26, 'attr_id': 203}, {'value': 40, 'attr_id': 204}, {'value': 45, 'attr_id': 205}, {'value': 660, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1140, 'attr_id': 307}, {'value': 345, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",660
63,Carl's Jr,The Green Burrito with Chicken,"[{'value': 49, 'attr_id': 203}, {'value': 38, 'attr_id': 204}, {'value': 96, 'attr_id': 205}, {'value': 930, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 2520, 'attr_id': 307}, {'value': 145, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 17, 'attr_id': 606}]",930
64,Carl's Jr,The Green Burrito with Steak,"[{'value': 53, 'attr_id': 203}, {'value': 38, 'attr_id': 204}, {'value': 96, 'attr_id': 205}, {'value': 940, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 2770, 'attr_id': 307}, {'value': 145, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 17, 'attr_id': 606}]",940
65,Carl's Jr,The Grilled Burrito with Steak,"[{'value': 50, 'attr_id': 203}, {'value': 31, 'attr_id': 204}, {'value': 88, 'attr_id': 205}, {'value': 840, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 2030, 'attr_id': 307}, {'value': 105, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 14, 'attr_id': 606}]",840
66,Carl's Jr,The Grilled Burrito with Chicken,"[{'value': 46, 'attr_id': 203}, {'value': 31, 'attr_id': 204}, {'value': 88, 'attr_id': 205}, {'value': 830, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 1780, 'attr_id': 307}, {'value': 130, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 14, 'attr_id': 606}]",830
67,Carl's Jr,The Grilled Burrito with Beef,"[{'value': 41, 'attr_id': 203}, {'value': 35, 'attr_id': 204}, {'value': 90, 'attr_id': 205}, {'value': 850, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 1720, 'attr_id': 307}, {'value': 95, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 15, 'attr_id': 606}]",850
68,Perkins Restaurant And Bakery,BBQ Breakfast Burrito,"[{'value': 46, 'attr_id': 203}, {'value': 62, 'attr_id': 204}, {'value': 130, 'attr_id': 205}, {'value': 1280, 'attr_id': 208}, {'value': 43, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 650, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 2960, 'attr_id': 307}, {'value': 1250, 'attr_id': 318}, {'value': 27, 'attr_id': 401}, {'value': 530, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 24, 'attr_id': 606}]",1280
69,Dairy Queen,Chicken and Gravy Burrito,"[{'value': 15, 'attr_id': 203}, {'value': 15, 'attr_id': 204}, {'value': 31, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 840, 'attr_id': 307}, {'value': 110, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",320
70,Dairy Queen,Classic Breakfast Burrito with Sausage,"[{'value': 11, 'attr_id': 203}, {'value': 17, 'attr_id': 204}, {'value': 30, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 730, 'attr_id': 307}, {'value': 100, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",320
71,Dairy Queen,Classic Breakfast Burrito with Ham,"[{'value': 10, 'attr_id': 203}, {'value': 14, 'attr_id': 204}, {'value': 30, 'attr_id': 205}, {'value': 290, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 810, 'attr_id': 307}, {'value': 100, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",290
72,Dairy Queen,Classic Breakfast Burrito with Bacon,"[{'value': 11, 'attr_id': 203}, {'value': 19, 'attr_id': 204}, {'value': 30, 'attr_id': 205}, {'value': 340, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 830, 'attr_id': 307}, {'value': 100, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",340
73,Taco Bueno,Combination Burrito,"[{'value': 23, 'attr_id': 203}, {'value': 29, 'attr_id': 204}, {'value': 54, 'attr_id': 205}, {'value': 560, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1510, 'attr_id': 307}]",560
74,Taco Bueno,Bean Burrito,"[{'value': 22, 'attr_id': 203}, {'value': 29, 'attr_id': 204}, {'value': 67, 'attr_id': 205}, {'value': 600, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1590, 'attr_id': 307}]",600
75,Taco Bueno,Beef Burrito,"[{'value': 23, 'attr_id': 203}, {'value': 29, 'attr_id': 204}, {'value': 41, 'attr_id': 205}, {'value': 510, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1380, 'attr_id': 307}]",510
76,Taco Bueno,Party Burrito,"[{'value': 13, 'attr_id': 203}, {'value': 18, 'attr_id': 204}, {'value': 43, 'attr_id': 205}, {'value': 370, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 1000, 'attr_id': 307}]",370
77,Taco Bueno,Black Bean Burrito,"[{'value': 18, 'attr_id': 203}, {'value': 15, 'attr_id': 204}, {'value': 70, 'attr_id': 205}, {'value': 490, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 9, 'attr_id': 291}, {'value': 730, 'attr_id': 307}]",490
78,Taco Bueno,Chicken Potato Burrito,"[{'value': 11, 'attr_id': 203}, {'value': 18, 'attr_id': 204}, {'value': 33, 'attr_id': 205}, {'value': 330, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 930, 'attr_id': 307}]",330
79,Taco Bueno,Potato Egg Burrito,"[{'value': 17, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 47, 'attr_id': 205}, {'value': 460, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 680, 'attr_id': 307}]",460
80,Taco Bueno,Meat Lovers Burrito,"[{'value': 31, 'attr_id': 203}, {'value': 32, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 560, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1360, 'attr_id': 307}]",560
81,Taco Bueno,Bacon Egg Burrito,"[{'value': 26, 'attr_id': 203}, {'value': 26, 'attr_id': 204}, {'value': 36, 'attr_id': 205}, {'value': 490, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1110, 'attr_id': 307}]",490
82,Taco Bueno,Beef Potato Burrito,"[{'value': 11, 'attr_id': 203}, {'value': 21, 'attr_id': 204}, {'value': 32, 'attr_id': 205}, {'value': 360, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 910, 'attr_id': 307}]",360
83,Taco Bueno,Sausage Egg Burrito,"[{'value': 21, 'attr_id': 203}, {'value': 23, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 720, 'attr_id': 307}]",440
84,Taco Bueno,Bean Burrito without Chili,"[{'value': 19, 'attr_id': 203}, {'value': 26, 'attr_id': 204}, {'value': 61, 'attr_id': 205}, {'value': 550, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1320, 'attr_id': 307}]",550
85,Taco Bueno,Combination Burrito without Chili,"[{'value': 20, 'attr_id': 203}, {'value': 26, 'attr_id': 204}, {'value': 48, 'attr_id': 205}, {'value': 510, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1230, 'attr_id': 307}]",510
86,Taco Bueno,Meat Lovers Breakfast Burrito,"[{'value': 31, 'attr_id': 203}, {'value': 32, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 560, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1360, 'attr_id': 307}]",560
87,Taco Bueno,Bacon Egg Breakfast Burrito,"[{'value': 26, 'attr_id': 203}, {'value': 26, 'attr_id': 204}, {'value': 36, 'attr_id': 205}, {'value': 490, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1110, 'attr_id': 307}]",490
88,Taco Bueno,Beef Burrito without Cheese,"[{'value': 19, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 40, 'attr_id': 205}, {'value': 430, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1260, 'attr_id': 307}]",430
89,Taco Bueno,Beef Burrito without Chili,"[{'value': 20, 'attr_id': 203}, {'value': 25, 'attr_id': 204}, {'value': 35, 'attr_id': 205}, {'value': 460, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1110, 'attr_id': 307}]",460
90,Taco Bueno,Potato Stix Breakfast Burritos,"[{'value': 2, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 18, 'attr_id': 205}, {'value': 280, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 350, 'attr_id': 307}]",280
91,Taco Bueno,Party Burrito without Chili,"[{'value': 12, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 40, 'attr_id': 205}, {'value': 350, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 870, 'attr_id': 307}]",350
92,Taco Bueno,Potato Egg Breakfast Burrito,"[{'value': 17, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 47, 'attr_id': 205}, {'value': 460, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 680, 'attr_id': 307}]",460
93,Chuy's,Kid Burrito,"[{'value': 24, 'attr_id': 203}, {'value': 47, 'attr_id': 204}, {'value': 51, 'attr_id': 205}, {'value': 710, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 2330, 'attr_id': 307}, {'value': 70, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 21, 'attr_id': 606}]",710
94,Chuy's,Steak Burrito,"[{'value': 54, 'attr_id': 203}, {'value': 60, 'attr_id': 204}, {'value': 64, 'attr_id': 205}, {'value': 1010, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 2580, 'attr_id': 307}, {'value': 155, 'attr_id': 601}, {'value': 3.5, 'attr_id': 605}, {'value': 24, 'attr_id': 606}]",1010
95,Chuy's,Chipotle Sauce for Burritos,"[{'value': 2, 'attr_id': 203}, {'value': 0.5, 'attr_id': 204}, {'value': 11, 'attr_id': 205}, {'value': 50, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 870, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",50
96,Chuy's,Salsa Fresca for Burritos,"[{'value': 2, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 8, 'attr_id': 205}, {'value': 35, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1200, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",35
97,Chuy's,Ranchero Sauce for Burritos,"[{'value': 3, 'attr_id': 203}, {'value': 4.5, 'attr_id': 204}, {'value': 14, 'attr_id': 205}, {'value': 100, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 670, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0.5, 'attr_id': 606}]",100
98,Chuy's,Tomatillo Sauce for Burritos,"[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 5, 'attr_id': 205}, {'value': 20, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 640, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",20
99,Chuy's,Table Sauce for Burritos,"[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 5, 'attr_id': 205}, {'value': 20, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 640, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",20
100,Chuy's,Deluxe Tomatillo Sauce for Burritos,"[{'value': 2, 'attr_id': 203}, {'value': 14, 'attr_id': 204}, {'value': 12, 'attr_id': 205}, {'value': 170, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 770, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",170
101,Chuy's,Pico De Gallo for Burritos,"[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 7, 'attr_id': 205}, {'value': 30, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 320, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",30
102,Chuy's,Boom-Boom Sauce for Burritos,"[{'value': 20, 'attr_id': 203}, {'value': 35, 'attr_id': 204}, {'value': 9, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 2240, 'attr_id': 307}, {'value': 95, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 19, 'attr_id': 606}]",440
103,Chuy's,Green Chile Sauce for Burritos,"[{'value': 2, 'attr_id': 203}, {'value': 6, 'attr_id': 204}, {'value': 12, 'attr_id': 205}, {'value': 100, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 930, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",100
104,Chuy's,Red Chile Sauce for Burritos,"[{'value': 7, 'attr_id': 203}, {'value': 4, 'attr_id': 204}, {'value': 18, 'attr_id': 205}, {'value': 140, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 1130, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",140
105,Chuy's,Hatch Green Chile Sauce for Burritos,"[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 5, 'attr_id': 205}, {'value': 45, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 1810, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",45
106,Chuy's,"Tex-Mex Salad Combo, Chicken Mini Burrito (salad not included)","[{'value': 36, 'attr_id': 203}, {'value': 43, 'attr_id': 204}, {'value': 40, 'attr_id': 205}, {'value': 690, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1940, 'attr_id': 307}, {'value': 105, 'attr_id': 601}, {'value': 2.5, 'attr_id': 605}, {'value': 21, 'attr_id': 606}]",690
107,Chuy's,"Tex-Mex Salad Combo, Fajita Beef Mini Burrito (salad not included)","[{'value': 38, 'attr_id': 203}, {'value': 53, 'attr_id': 204}, {'value': 40, 'attr_id': 205}, {'value': 790, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1770, 'attr_id': 307}, {'value': 115, 'attr_id': 601}, {'value': 2.5, 'attr_id': 605}, {'value': 23, 'attr_id': 606}]",790
108,Chuy's,"Tex-Mex Salad Combo, Fajita Chicken Mini Burrito (salad not included)","[{'value': 37, 'attr_id': 203}, {'value': 48, 'attr_id': 204}, {'value': 40, 'attr_id': 205}, {'value': 730, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1740, 'attr_id': 307}, {'value': 110, 'attr_id': 601}, {'value': 2.5, 'attr_id': 605}, {'value': 21, 'attr_id': 606}]",730
109,Chuy's,"Tex-Mex Salad Combo, Ground Sirloin Mini Burrito (salad not included)","[{'value': 31, 'attr_id': 203}, {'value': 47, 'attr_id': 204}, {'value': 42, 'attr_id': 205}, {'value': 710, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 2270, 'attr_id': 307}, {'value': 95, 'attr_id': 601}, {'value': 3, 'attr_id': 605}, {'value': 22, 'attr_id': 606}]",710
110,Golden Corral,Chicken Stuffed Burritos,"[{'value': 17, 'attr_id': 203}, {'value': 18, 'attr_id': 204}, {'value': 18, 'attr_id': 205}, {'value': 300, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 740, 'attr_id': 307}, {'value': 60, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",300
111,Golden Corral,Chorizo And Egg Burrito,"[{'value': 16, 'attr_id': 203}, {'value': 18, 'attr_id': 204}, {'value': 22, 'attr_id': 205}, {'value': 310, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 760, 'attr_id': 307}, {'value': 105, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",310
112,Golden Corral,Sausage And Egg Burrito,"[{'value': 16, 'attr_id': 203}, {'value': 19, 'attr_id': 204}, {'value': 22, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 760, 'attr_id': 307}, {'value': 110, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",320
113,Torchy's Tacos,Grande Burrito With Beef,"[{'value': 53, 'attr_id': 203}, {'value': 58, 'attr_id': 204}, {'value': 108, 'attr_id': 205}, {'value': 1150, 'attr_id': 208}, {'value': 9, 'attr_id': 269}, {'value': 18, 'attr_id': 291}, {'value': 650, 'attr_id': 301}, {'value': 9, 'attr_id': 303}, {'value': 2100, 'attr_id': 307}, {'value': 2500, 'attr_id': 318}, {'value': 21, 'attr_id': 401}, {'value': 130, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 23, 'attr_id': 606}]",1150
114,Torchy's Tacos,Grande Burrito With Chicken,"[{'value': 55, 'attr_id': 203}, {'value': 50, 'attr_id': 204}, {'value': 108, 'attr_id': 205}, {'value': 1090, 'attr_id': 208}, {'value': 9, 'attr_id': 269}, {'value': 18, 'attr_id': 291}, {'value': 650, 'attr_id': 301}, {'value': 8.1, 'attr_id': 303}, {'value': 2090, 'attr_id': 307}, {'value': 2500, 'attr_id': 318}, {'value': 21, 'attr_id': 401}, {'value': 135, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 20, 'attr_id': 606}]",1090
115,Torchy's Tacos,Grande Burrito With Pork,"[{'value': 51, 'attr_id': 203}, {'value': 47, 'attr_id': 204}, {'value': 108, 'attr_id': 205}, {'value': 1050, 'attr_id': 208}, {'value': 9, 'attr_id': 269}, {'value': 18, 'attr_id': 291}, {'value': 650, 'attr_id': 301}, {'value': 9, 'attr_id': 303}, {'value': 2510, 'attr_id': 307}, {'value': 2500, 'attr_id': 318}, {'value': 24, 'attr_id': 401}, {'value': 115, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 20, 'attr_id': 606}]",1050
116,Torchy's Tacos,Grande Burrito With Veggies,"[{'value': 38, 'attr_id': 203}, {'value': 43, 'attr_id': 204}, {'value': 113, 'attr_id': 205}, {'value': 990, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 20, 'attr_id': 291}, {'value': 650, 'attr_id': 301}, {'value': 8.1, 'attr_id': 303}, {'value': 1990, 'attr_id': 307}, {'value': 3500, 'attr_id': 318}, {'value': 60, 'attr_id': 401}, {'value': 75, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 19, 'attr_id': 606}]",990
117,Freebirds World Burrito,Chicken Burrito,"[{'value': 30, 'attr_id': 203}, {'value': 14, 'attr_id': 204}, {'value': 78, 'attr_id': 205}, {'value': 550, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 2420, 'attr_id': 307}, {'value': 75, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",550
