,Restaurant,Food_Name,Nutrients,Calories
45,Chili's,"Chicken Enchilada Soup, Cup","[{'value': 11, 'attr_id': 203}, {'value': 14, 'attr_id': 204}, {'value': 13, 'attr_id': 205}, {'value': 220, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 830, 'attr_id': 307}, {'value': 35, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",220
46,Chili's,"Loaded Baked Potato Soup, Bowl","[{'value': 19, 'attr_id': 203}, {'value': 36, 'attr_id': 204}, {'value': 26, 'attr_id': 205}, {'value': 520, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1880, 'attr_id': 307}, {'value': 115, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 22, 'attr_id': 606}]",520
47,Chili's,"Loaded Baked Potato Soup, Cup","[{'value': 10, 'attr_id': 203}, {'value': 18, 'attr_id': 204}, {'value': 13, 'attr_id': 205}, {'value': 260, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 940, 'attr_id': 307}, {'value': 60, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 11, 'attr_id': 606}]",260
48,Texas Roadhouse,"Loaded Potato Soup, Cup","[{'value': 2, 'attr_id': 203}, {'value': 10, 'attr_id': 204}, {'value': 15, 'attr_id': 205}, {'value': 150, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 500, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",150
49,Texas Roadhouse,"Loaded Potato Soup, Bowl","[{'value': 3, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 25, 'attr_id': 205}, {'value': 260, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 830, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",260
50,TGI Friday's,Choice of Soup,"[{'value': 22, 'attr_id': 203}, {'value': 30, 'attr_id': 204}, {'value': 225, 'attr_id': 205}, {'value': 610, 'attr_id': 208}, {'value': 16, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 2350, 'attr_id': 307}, {'value': 105, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 18, 'attr_id': 606}]",610
51,TGI Friday's,French Onion Soup,"[{'value': 11, 'attr_id': 203}, {'value': 17, 'attr_id': 204}, {'value': 25, 'attr_id': 205}, {'value': 310, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 2250, 'attr_id': 307}, {'value': 35, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",310
52,TGI Friday's,"Soup of the Day, Tortilla","[{'value': 12, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 225, 'attr_id': 205}, {'value': 230, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 690, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2.5, 'attr_id': 606}]",230
53,TGI Friday's,"Fridays Lunch, Choice of Soup","[{'value': 22, 'attr_id': 203}, {'value': 30, 'attr_id': 204}, {'value': 225, 'attr_id': 205}, {'value': 500, 'attr_id': 208}, {'value': 16, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 2350, 'attr_id': 307}, {'value': 105, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 18, 'attr_id': 606}]",500
54,TGI Friday's,"Soup of the Day, Chicken Noodle","[{'value': 11, 'attr_id': 203}, {'value': 3.5, 'attr_id': 204}, {'value': 18, 'attr_id': 205}, {'value': 150, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 910, 'attr_id': 307}, {'value': 35, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",150
