,Restaurant,Food_Name,Nutrients,Calories
30,Starbucks,Chocolate Smoothie with Soy Milk,"[{'value': 19, 'attr_id': 203}, {'value': 4.5, 'attr_id': 204}, {'value': 56, 'attr_id': 205}, {'value': 320, 'attr_id': 208}, {'value': 35, 'attr_id': 269}, {'value': 9, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 150, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",320
31,Starbucks,Chocolate Smoothie with Whole Milk,"[{'value': 20, 'attr_id': 203}, {'value': 7, 'attr_id': 204}, {'value': 53, 'attr_id': 205}, {'value': 340, 'attr_id': 208}, {'value': 34, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 160, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",340
32,Starbucks,Strawberry Smoothie with Almond Milk,"[{'value': 14, 'attr_id': 203}, {'value': 1.5, 'attr_id': 204}, {'value': 58, 'attr_id': 205}, {'value': 290, 'attr_id': 208}, {'value': 40, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 130, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 21, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",290
33,Denny's,Groovy Mango Smoothie,"[{'value': 3, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 86, 'attr_id': 205}, {'value': 340, 'attr_id': 208}, {'value': 78, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 95, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",340
34,Denny's,Strawberry Banana Bliss Smoothie,"[{'value': 4, 'attr_id': 203}, {'value': 0.5, 'attr_id': 204}, {'value': 82, 'attr_id': 205}, {'value': 330, 'attr_id': 208}, {'value': 68, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 95, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",330
35,Burger King,Strawberry Banana Smoothie,"[{'value': 4, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 71, 'attr_id': 205}, {'value': 310, 'attr_id': 208}, {'value': 50, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 55, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",310
36,Burger King,Tropical Mango Smoothie,"[{'value': 5, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 86, 'attr_id': 205}, {'value': 370, 'attr_id': 208}, {'value': 56, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 70, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",370
37,Tropical Smoothie Cafe,Avocolada Smoothie,"[{'value': 4, 'attr_id': 203}, {'value': 17, 'attr_id': 204}, {'value': 112, 'attr_id': 205}, {'value': 600, 'attr_id': 208}, {'value': 100, 'attr_id': 269}, {'value': 9, 'attr_id': 291}, {'value': 104, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 50, 'attr_id': 307}, {'value': 5500, 'attr_id': 318}, {'value': 78, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",600
38,Tropical Smoothie Cafe,Sunshine Smoothie,"[{'value': 2, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 98, 'attr_id': 205}, {'value': 390, 'attr_id': 208}, {'value': 87, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 5, 'attr_id': 307}, {'value': 1500, 'attr_id': 318}, {'value': 42, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",390
39,Tropical Smoothie Cafe,Sunrise Sunset Smoothie,"[{'value': 2, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 89, 'attr_id': 205}, {'value': 360, 'attr_id': 208}, {'value': 82, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 10, 'attr_id': 307}, {'value': 3000, 'attr_id': 318}, {'value': 60, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",360
